Brand,Force,Year,EngineV,Price_euro
Audi,4.44,2008,3,27300
Renault,4.35,2008,3,22600
Toyota,4.18,2008,3,15200
Audi,4.34,2008,3,21999
BMW,4.41,2008,3,25800
BMW,4.41,2008,3,25500
Audi,4.45,2008,3,28000
Audi,4.51,2008,3,32000
Audi,4.34,2007,3,22000
BMW,4.33,2007,3,21500
Toyota,4.14,2007,3,13900
BMW,4.25,2007,3,17900
BMW,4.35,2007,3,22500
BMW,4.34,2007,3,21700
Toyota,4.08,2007,3,12000
Audi,4.24,2007,3,17500
BMW,4.41,2007,3,25500
Renault,4.25,2007,3,17900
Renault,4.24,2007,3,17300
BMW,4.41,2007,3,25500
Audi,4.47,2007,3,29800
Toyota,4.15,2007,3,14200
Audi,4.26,2007,3,18300
Audi,4.1,2007,3,12700
Audi,4.39,2007,3,24800
Toyota,4.03,2007,3,10800
Toyota,4.25,2007,3,17700
Audi,4.35,2007,3,22600
Renault,4.25,2007,3,17900
BMW,4.35,2007,3,22500
BMW,4.24,2007,3,17300
Renault,4.25,2007,3,17800
BMW,4.32,2007,3,21000
Audi,4,2007,3,9999
Audi,4.25,2007,3,17900
Toyota,4.43,2007,3,27000
BMW,4.38,2007,3,23999
Audi,4.18,2007,3,15200
BMW,4.23,2007,3,16999
BMW,4.3,2007,3,19900
Audi,4.2,2007,3,15900
Audi,4.14,2007,3,13800
Audi,4.26,2007,3,17990
Audi,4.14,2007,3,13899
Audi,4.28,2007,3,18900
Toyota,4.08,2007,3,11999
BMW,4.38,2007,3,23900
Audi,4.37,2007,3,23500
Audi,4.13,2007,3,13500
BMW,4.34,2007,3,21700
Audi,4.23,2007,3,16800
Audi,4.25,2007,3,17977
Audi,3.89,2007,3,7700
BMW,4.24,2006,3,17500
BMW,4.23,2006,3,16800
Audi,4.11,2006,3,13000
BMW,4.15,2006,3,14000
BMW,4.39,2006,3,24500
BMW,3.95,2006,3,9000
Audi,4.16,2006,3,14300
Audi,4.16,2006,3,14500
Audi,4.2,2006,3,16000
Audi,4.24,2006,3,17200
Toyota,4.03,2006,3,10800
Audi,4.08,2006,3,11950
Toyota,4.06,2006,3,11500
Toyota,4.07,2006,3,11700
Audi,4.17,2006,3,14899
Audi,3.85,2006,3,7000
BMW,4.07,2006,3,11800
BMW,4.28,2006,3,19000
Renault,4.27,2006,3,18500
BMW,4.08,2006,3,12000
Audi,4.3,2006,3,19800
Audi,3.88,2006,3,7600
BMW,4.3,2006,3,19999
BMW,4.32,2006,3,20900
BMW,4.18,2006,3,15000
Audi,4.27,2006,3,18500
BMW,4.13,2006,3,13500
BMW,4.26,2006,3,18400
BMW,4.27,2006,3,18700
Toyota,4.06,2005,3,11500
BMW,3.91,2005,3,8100
Audi,4.15,2005,3,14200
Toyota,4.03,2005,3,10800
BMW,4.24,2005,3,17500
Renault,4.25,2005,3,17800
BMW,4.16,2005,3,14300
Audi,4.17,2005,3,14750
Audi,3.89,2005,3,7750
BMW,4.15,2005,3,13999
BMW,4.25,2005,3,17800
BMW,4.26,2005,3,18000
Toyota,4,2005,3,9999
BMW,4.15,2004,3,14200
BMW,4.18,2004,3,15250
Toyota,3.9,2004,3,7900
BMW,4.14,2004,3,13900
Toyota,3.88,2004,3,7500
BMW,4.23,2004,3,17100
BMW,4.21,2004,3,16100
Audi,4.04,2004,3,10900
BMW,3.94,2004,3,8700
Toyota,4.25,2004,3,17800
Toyota,4,2004,3,9999
BMW,3.85,2004,3,7000
BMW,4.22,2004,3,16500
BMW,3.91,2004,3,8200
BMW,4.23,2004,3,16800
BMW,4.11,2004,3,12900
BMW,4.15,2004,3,14200
BMW,3.86,2004,3,7200
BMW,4.14,2004,3,13700
BMW,3.94,2004,3,8800
Audi,4.1,2004,3,12600
Toyota,3.77,2003,3,5900
BMW,4.06,2003,3,11400
BMW,4.04,2003,3,10999
BMW,3.49,2003,3,3099
BMW,4.13,2003,3,13500
BMW,4.08,2003,3,12000
BMW,4.04,2003,3,10900
BMW,4.03,2003,3,10800
BMW,3.73,2003,3,5400
BMW,4.14,2003,3,13700
BMW,4.07,2003,3,11700
BMW,4.14,2003,3,13950
Toyota,4.04,2003,3,10999
BMW,4.14,2002,3,13900
Toyota,3.92,2002,3,8300
Toyota,3.9,2002,3,8000
BMW,4.1,2002,3,12500
BMW,3.56,2002,3,3600
BMW,3.81,2002,3,6499
BMW,4.03,2002,3,10700
BMW,3.58,2002,3,3800
Toyota,3.89,2002,3,7699
BMW,3.61,2001,3,4100
BMW,3.92,2001,3,8300
BMW,4.09,2001,3,12200
BMW,3.59,2001,3,3900
BMW,3.4,2001,3,2500
BMW,3.95,2001,3,9000
BMW,3.99,2001,3,9800
BMW,4,2001,3,9999
BMW,3.54,2001,3,3500
BMW,3.85,2001,3,7000
BMW,3.94,2001,3,8800
BMW,4.06,2001,3,11500
BMW,3.45,2001,3,2800
BMW,3.7,2001,3,4999
BMW,3.98,2001,3,9500
BMW,3.99,2001,3,9800
BMW,3.93,2001,3,8500
BMW,4.03,2000,3,10600
BMW,3.65,2000,3,4500
Toyota,3.95,2000,3,8900
BMW,3.91,2000,3,8100
BMW,3.52,2000,3,3300
BMW,3.6,2000,3,3999
BMW,3.7,2000,3,5000
BMW,3.87,2000,3,7400
BMW,3.65,2000,3,4500
BMW,3.81,2000,3,6500
Toyota,3.93,2000,3,8500
BMW,3.59,2000,3,3900
BMW,3.94,2000,3,8700
BMW,3.91,2000,3,8200
BMW,3.66,1999,3,4600
BMW,3.69,1999,3,4850
Audi,3.89,1999,3,7700
Audi,3.36,1999,3,2300
Audi,3.4,1999,3,2499
BMW,3.54,1999,3,3500
Audi,3.38,1998,3,2400
Toyota,3.81,1998,3,6400
Audi,3.91,1997,3,8200
Audi,4.18,1997,3,15000
BMW,3.69,1996,3,4950
Audi,4.04,1996,3,10900
BMW,3.86,1996,3,7200
BMW,3.81,1995,3,6500
Audi,3.72,1995,3,5300
Audi,3.71,1994,3,5100
BMW,3.67,1994,3,4700
Audi,3.84,1994,3,6900
Audi,3.72,1992,3,5200
Audi,3.2,1991,3,1600
BMW,3.59,1989,3,3900
Audi,3.43,1988,3,2700
Toyota,4.46,2013,3.2,28800
Toyota,4.43,2012,3.2,26850
Toyota,4.41,2011,3.2,25999
Toyota,3.92,2011,3.2,8400
Audi,4.4,2010,3.2,25000
Toyota,4.27,2009,3.2,18700
Audi,4.4,2009,3.2,24996
Toyota,4.31,2009,3.2,20500
Audi,4.34,2009,3.2,21900
Toyota,4.32,2009,3.2,21000
Audi,4.51,2009,3.2,32500
Toyota,4.02,2008,3.2,10500
Toyota,4.26,2008,3.2,18200
Audi,4.54,2008,3.2,35000
Audi,4.39,2008,3.2,24500
Audi,4.47,2008,3.2,29500
Audi,4.45,2008,3.2,28500
Toyota,4.24,2008,3.2,17500
Audi,4.49,2008,3.2,31000
Renault,4.24,2008,3.2,17200
Audi,4.51,2008,3.2,32500
Audi,4.22,2007,3.2,16500
Audi,4.33,2007,3.2,21300
Renault,4.09,2007,3.2,12400
Toyota,4.26,2007,3.2,18000
Renault,4.03,2007,3.2,10700
Audi,4.45,2007,3.2,28500
Audi,4.32,2007,3.2,20900
Audi,4.19,2007,3.2,15500
Renault,4.19,2006,3.2,15500
Audi,4.17,2006,3.2,14900
Toyota,4.2,2006,3.2,16000
Audi,3.92,2006,3.2,8300
Audi,4.21,2006,3.2,16300
Renault,4.08,2006,3.2,12000
Audi,4.14,2006,3.2,13700
Toyota,4.17,2006,3.2,14700
Renault,4.05,2006,3.2,11200
Renault,4.11,2005,3.2,13000
Audi,3.65,2005,3.2,4500
Audi,4.06,2004,3.2,11500
Renault,4.15,2004,3.2,14000
Audi,4.1,2004,3.2,12500
Audi,4.17,2004,3.2,14800
Audi,3.72,2004,3.2,5200
Audi,3.79,2004,3.2,6100
Audi,4.05,2004,3.2,11300
Audi,4.07,2003,3.2,11800
Audi,4.18,2003,3.2,15300
Audi,4.51,2003,3.2,32000
Audi,4.06,2003,3.2,11600
Audi,4.07,2003,3.2,11800
Audi,4.05,2003,3.2,11300
Renault,4.1,2003,3.2,12500
Audi,4.11,2003,3.2,12950
Audi,3.98,2002,3.2,9500
Audi,4.04,2002,3.2,10900
Toyota,4.01,2002,3.2,10200
Audi,3.55,2002,3.2,3550
Audi,3.6,2002,3.2,4000
Audi,4.04,2001,3.2,11000
Audi,3.92,2001,3.2,8300
Toyota,3.8,2001,3.2,6300
Audi,3.93,2001,3.2,8600
Audi,4.04,2001,3.2,11000
Audi,3.71,2001,3.2,5100
Audi,3.85,2001,3.2,6999
Audi,4.1,2000,3.2,12600
Audi,4.09,2000,3.2,12200
Audi,3.64,2000,3.2,4400
Audi,3.86,2000,3.2,7200
Audi,3.41,2000,3.2,2550
Audi,3.93,2000,3.2,8500
Audi,4.17,1999,3.2,14900
Audi,3.68,1999,3.2,4800
Audi,3.95,1999,3.2,9000
Audi,3.58,1998,3.2,3800
Audi,4,1998,3.2,9999
Audi,3.73,1997,3.2,5400
Audi,3.88,1997,3.2,7500
Audi,3.78,1994,3.2,6000
Audi,3.81,1994,3.2,6500
Audi,3.69,1993,3.2,4900
Audi,3.76,1991,3.2,5800
Toyota,4.84,2016,3.5,68500
Audi,5.04,2016,3.5,109000
Toyota,4.66,2015,3.5,45500
Audi,5.3,2013,3.5,200000
BMW,4.76,2013,3.5,57000
Audi,4.71,2013,3.5,50800
Toyota,4.55,2013,3.5,35555
Toyota,4.46,2013,3.5,28999
Toyota,4.65,2013,3.5,44700
Renault,4.65,2013,3.5,44700
Toyota,4.37,2013,3.5,23660
Toyota,4.53,2012,3.5,34000
Toyota,4.44,2012,3.5,27400
Toyota,4.46,2012,3.5,28700
Toyota,4.46,2012,3.5,28900
Toyota,4.46,2012,3.5,28700
Toyota,4.45,2012,3.5,28500
Toyota,4.46,2012,3.5,28700
Toyota,4.32,2011,3.5,20800
Toyota,4.45,2011,3.5,28000
Toyota,4.45,2011,3.5,28500
Toyota,4.46,2011,3.5,28900
Toyota,4.44,2011,3.5,27800
Toyota,4.34,2010,3.5,22000
Audi,4.46,2010,3.5,28900
BMW,4.56,2010,3.5,36300
Audi,4.51,2010,3.5,32000
Audi,4.55,2010,3.5,35500
Audi,4.55,2010,3.5,35500
Toyota,4.41,2010,3.5,25500
Audi,4.38,2009,3.5,23900
Toyota,4.24,2009,3.5,17300
Audi,4.46,2009,3.5,29000
Toyota,4.34,2008,3.5,21999
Audi,4.41,2008,3.5,25500
Toyota,4.14,2008,3.5,13900
Toyota,4.14,2008,3.5,13900
Toyota,4.17,2008,3.5,14900
Toyota,4.19,2008,3.5,15500
Toyota,4.2,2008,3.5,15700
Toyota,4.19,2008,3.5,15500
Toyota,4.08,2008,3.5,11999
Toyota,4.17,2008,3.5,14700
Toyota,4.17,2008,3.5,14700
Audi,4.33,2008,3.5,21500
Toyota,4.17,2008,3.5,14900
Toyota,4.22,2008,3.5,16500
Audi,4.39,2008,3.5,24300
Toyota,4.19,2008,3.5,15600
Audi,4.29,2008,3.5,19500
Toyota,4.17,2008,3.5,14900
Audi,4.27,2008,3.5,18500
Toyota,4.09,2008,3.5,12200
Audi,4.38,2008,3.5,23999
Audi,3.61,2007,3.5,4100
Toyota,4.11,2007,3.5,12800
Toyota,4.15,2007,3.5,14250
Toyota,4.17,2007,3.5,14700
Toyota,4.09,2007,3.5,12400
Audi,4.32,2007,3.5,21000
Toyota,4.1,2007,3.5,12700
Toyota,4.1,2007,3.5,12500
Toyota,4.1,2007,3.5,12500
Toyota,4.13,2007,3.5,13500
Toyota,4.19,2007,3.5,15400
Toyota,4.11,2007,3.5,12999
Toyota,4.1,2007,3.5,12450
Toyota,4.02,2007,3.5,10500
Audi,4.32,2007,3.5,21000
Audi,4.34,2007,3.5,22000
Toyota,4.05,2007,3.5,11300
Audi,4.27,2006,3.5,18500
Audi,4.29,2006,3.5,19500
Audi,4.22,2006,3.5,16555
Toyota,4.14,2006,3.5,13800
Audi,4.31,2006,3.5,20500
Toyota,4.12,2006,3.5,13100
Audi,4.7,2006,3.5,50000
Audi,4.28,2005,3.5,18900
Audi,3.95,2005,3.5,8950
Audi,4.2,2005,3.5,15800
Audi,3.57,2004,3.5,3700
Toyota,4,2000,3.5,9950
BMW,3.81,1999,3.5,6500
Toyota,4.05,1999,3.5,11300
BMW,3.91,1999,3.5,8200
BMW,3.95,1999,3.5,8900
BMW,3.84,1999,3.5,6900
BMW,3.98,1999,3.5,9500
BMW,3.74,1998,3.5,5500
BMW,3.8,1998,3.5,6300
BMW,3.87,1998,3.5,7400
BMW,3.87,1998,3.5,7400
BMW,3.81,1998,3.5,6500
BMW,3.9,1997,3.5,7900
BMW,3.79,1997,3.5,6100
Renault,4.51,2013,3.6,32000
Audi,4.36,2008,3.6,23000
Renault,4.23,2008,3.6,17000
Audi,4.27,2008,3.6,18500
Audi,4.35,2007,3.6,22500
Renault,4.25,2007,3.6,17900
Audi,4.29,2007,3.6,19700
Audi,4.29,2007,3.6,19500
Audi,4.36,2007,3.6,23000
Audi,4.17,2007,3.6,14900
BMW,4.11,2003,3.6,13000
BMW,4.1,2002,3.6,12600
Audi,4.18,2005,3.7,15000
Audi,4.12,2005,3.7,13200
Audi,4.22,2004,3.7,16500
Audi,4.12,2003,3.7,13100
Audi,3.94,1998,3.7,8700
Audi,3.84,1997,3.7,6900
Toyota,4.25,2008,3.8,17900
Toyota,4.23,2008,3.8,17000
Toyota,4.25,2008,3.8,17900
Toyota,4.28,2008,3.8,18900
Toyota,4.28,2008,3.8,18999
Toyota,4.24,2008,3.8,17500
Toyota,4.28,2008,3.8,18999
Toyota,4.28,2007,3.8,18900
Toyota,4.25,2007,3.8,17900
Toyota,4.23,2006,3.8,17000
BMW,4.48,1993,3.8,30000
Audi,3.38,1983,3.8,2400
Audi,5.09,2016,4,124000
Toyota,4.6,2013,4,39900
Toyota,4.65,2013,4,45000
BMW,4.76,2012,4,57777
BMW,4.69,2012,4,48550
BMW,4.68,2012,4,47900
Toyota,4.56,2011,4,35999
Toyota,4.13,2011,4,13500
Toyota,4.55,2011,4,35500
Toyota,4.66,2010,4,45500
Toyota,4.6,2010,4,39900
Toyota,4.62,2010,4,42000
Toyota,4.52,2010,4,33200
Toyota,4.52,2009,4,33333
Toyota,4.52,2009,4,33333
Toyota,4.41,2009,4,25900
Toyota,4.47,2008,4,29500
Toyota,4.38,2008,4,24000
Toyota,4.4,2008,4,25000
Toyota,4.39,2008,4,24800
Toyota,4.41,2008,4,25999
Toyota,4.43,2008,4,26900
Toyota,4.43,2008,4,26900
Toyota,4.46,2008,4,29000
Audi,4.39,2008,4,24500
Toyota,4.38,2008,4,24000
Toyota,4.48,2008,4,29900
Toyota,4.36,2008,4,22999
Audi,4.34,2008,4,22000
Toyota,4.37,2008,4,23200
Toyota,4.37,2008,4,23499
Toyota,4.44,2007,4,27500
Toyota,4.37,2007,4,23400
Toyota,4.36,2007,4,22700
Toyota,4.4,2007,4,25200
Toyota,4.33,2007,4,21200
Toyota,4.4,2007,4,24999
Toyota,4.42,2007,4,26200
Audi,4.41,2007,4,25500
Toyota,4.41,2007,4,25500
Toyota,4.36,2007,4,23000
Toyota,4.32,2006,4,20800
Toyota,4.34,2006,4,21900
Toyota,4.17,2006,4,14900
Toyota,4.38,2006,4,24000
Toyota,4.34,2006,4,21800
Toyota,4.36,2006,4,23000
Toyota,4.31,2005,4,20500
Toyota,4.29,2005,4,19500
Audi,4.25,2005,4,17600
Toyota,4.24,2004,4,17500
Toyota,4.23,2004,4,16800
BMW,4.11,2004,4,12950
Audi,4.07,2004,4,11700
Toyota,4.2,2003,4,15700
Audi,4.11,2003,4,12999
BMW,4.14,2003,4,13900
Audi,3.6,2003,4,4000
Audi,3.95,2002,4,9000
Audi,3.51,2002,4,3250
BMW,3.89,2000,4,7777
BMW,3.65,1994,4,4500
BMW,3.65,1993,4,4500
Toyota,4.8,2013,4.2,63000
Audi,4.6,2012,4.2,39800
Renault,4.54,2011,4.2,35000
Renault,4.64,2011,4.2,44000
Audi,4.66,2011,4.2,46000
Audi,4.61,2010,4.2,41000
Audi,4.32,2009,4.2,21000
Audi,4.72,2008,4.2,52999
Audi,4.37,2008,4.2,23500
Audi,4.36,2008,4.2,22999
Audi,4.4,2008,4.2,24900
Audi,4.25,2008,4.2,17800
Audi,4.7,2007,4.2,49900
Audi,4.69,2007,4.2,48900
Audi,4.37,2007,4.2,23400
Audi,4.3,2007,4.2,19999
Audi,4.37,2007,4.2,23500
Audi,4.23,2007,4.2,16999
Audi,4.37,2007,4.2,23333
Audi,4.44,2007,4.2,27300
Audi,4.34,2007,4.2,22000
Audi,4.34,2007,4.2,21900
Audi,4.27,2007,4.2,18800
Renault,4.18,2007,4.2,14999
Audi,4.38,2007,4.2,23800
Audi,4.36,2007,4.2,23000
Audi,4.32,2006,4.2,20900
Audi,4.29,2006,4.2,19500
Audi,4.02,2005,4.2,10500
Renault,4.05,2004,4.2,11200
Audi,4.16,2004,4.2,14300
Renault,3.79,2004,4.2,6200
Audi,4.12,2004,4.2,13300
Audi,3.9,2004,4.2,8000
Toyota,4.3,2002,4.2,19800
Audi,4.07,2001,4.2,11800
Toyota,4.28,2001,4.2,19000
Toyota,4.3,2000,4.2,20000
Audi,3.81,2000,4.2,6499
Toyota,4.18,2000,4.2,14990
Audi,3.82,2000,4.2,6558
Toyota,4.21,1999,4.2,16200
Toyota,4.26,1999,4.2,18000
Toyota,3.94,1997,4.2,8800
Audi,3.79,1997,4.2,6200
Audi,3.81,1995,4.2,6500
Toyota,4.38,1994,4.2,24000
Toyota,4.22,1993,4.2,16500
Audi,3.61,2001,4.3,4100
Audi,4.07,2001,4.3,11777
Audi,3.93,2000,4.3,8500
Audi,3.85,2000,4.3,7000
Audi,3.93,2000,4.3,8500
BMW,5.14,2016,4.4,139000
BMW,5.14,2016,4.4,137000
BMW,5.12,2015,4.4,133000
BMW,4.95,2015,4.4,89999
BMW,4.89,2014,4.4,77777
BMW,4.89,2014,4.4,77777
BMW,4.91,2014,4.4,81000
BMW,4.88,2014,4.4,75555
BMW,4.88,2014,4.4,75555
BMW,4.88,2014,4.4,75555
BMW,4.81,2014,4.4,65000
BMW,4.84,2013,4.4,68500
BMW,4.87,2013,4.4,73900
BMW,4.84,2013,4.4,69500
BMW,4.65,2012,4.4,44800
BMW,4.89,2012,4.4,77000
BMW,4.69,2011,4.4,49000
BMW,4.85,2011,4.4,69999
BMW,4.57,2011,4.4,37000
BMW,4.61,2011,4.4,41000
BMW,4.57,2011,4.4,37500
BMW,4.62,2011,4.4,42000
BMW,4.66,2010,4.4,45500
BMW,4.54,2010,4.4,34900
BMW,4.6,2010,4.4,39500
BMW,4.49,2010,4.4,31111
BMW,4.6,2009,4.4,40000
BMW,4.62,2009,4.4,42000
BMW,4.53,2009,4.4,33700
BMW,4.48,2008,4.4,30500
BMW,4.27,2005,4.4,18777
BMW,4.27,2005,4.4,18500
BMW,4.21,2005,4.4,16300
BMW,4.39,2004,4.4,24700
BMW,3.97,2004,4.4,9400
BMW,4.22,2003,4.4,16700
BMW,3.8,2002,4.4,6350
BMW,4.11,2002,4.4,12800
BMW,4.15,2002,4.4,14000
BMW,4.03,2002,4.4,10800
BMW,4.11,2002,4.4,13000
BMW,3.92,2001,4.4,8300
BMW,4.04,2001,4.4,10900
BMW,4.06,2000,4.4,11500
BMW,3.9,2000,4.4,8000
BMW,4,1998,4.4,10000
BMW,3.91,1997,4.4,8200
BMW,3.87,1997,4.4,7400
BMW,3.84,1997,4.4,6950
BMW,3.76,1996,4.4,5800
Toyota,4.87,2016,4.5,73900
Toyota,4.88,2016,4.5,74999
Toyota,4.93,2016,4.5,85000
Toyota,5,2016,4.5,99999
Toyota,5,2016,4.5,99999
Toyota,5,2016,4.5,99999
Toyota,5,2016,4.5,100000
Toyota,5.01,2016,4.5,102999
Toyota,5.02,2016,4.5,103999
Toyota,5.02,2016,4.5,103999
Toyota,5.29,2016,4.5,195000
Toyota,5.29,2016,4.5,195000
Toyota,4.94,2016,4.5,88000
Toyota,5.22,2015,4.5,164500
Toyota,4.9,2014,4.5,80000
Toyota,4.88,2014,4.5,76500
Toyota,4.86,2014,4.5,72000
Toyota,4.8,2013,4.5,63333
Toyota,4.81,2013,4.5,65000
Toyota,4.79,2013,4.5,61000
Toyota,4.81,2013,4.5,64000
Toyota,4.83,2012,4.5,68000
Toyota,4.79,2012,4.5,61990
Toyota,4.62,2012,4.5,41900
Toyota,4.78,2012,4.5,59900
Toyota,4.81,2012,4.5,65000
Toyota,5.13,2011,4.5,135000
Toyota,4.95,2011,4.5,89000
Toyota,4.73,2011,4.5,54000
Audi,4.59,2010,4.5,38900
Toyota,4.59,2009,4.5,39000
Toyota,4.6,2008,4.5,39500
Toyota,4.4,2007,4.5,25250
Toyota,4.3,2005,4.5,20000
BMW,4.3,2005,4.5,19900
BMW,3.95,2002,4.5,8999
BMW,3.77,2001,4.5,5850
Toyota,4.02,1996,4.5,10500
Audi,5.19,2016,4.6,154999
Toyota,4.99,2016,4.6,97500
Audi,5.2,2015,4.6,160000
Toyota,4.88,2015,4.6,75500
Audi,4.74,2013,4.6,55000
Toyota,4.49,2013,4.6,30950
Audi,5.06,2013,4.6,115000
Audi,4.76,2012,4.6,57000
Audi,4.64,2011,4.6,43500
BMW,4.14,2004,4.6,13700
BMW,4.24,2003,4.6,17200
Audi,5.13,2015,4.66,135555
Audi,5.11,2016,4.67,129999
Audi,5.27,2016,4.7,185555
Audi,5.27,2016,4.7,187555
Audi,5.28,2016,4.7,189999
Audi,5.23,2015,4.7,169000
Audi,5.11,2014,4.7,129999
Audi,5.06,2014,4.7,115000
Audi,4.78,2012,4.7,59999
Audi,4.76,2012,4.7,57000
Audi,4.71,2012,4.7,51000
Audi,4.51,2010,4.7,31990
Toyota,4.68,2010,4.7,47700
Toyota,4.58,2008,4.7,37600
Audi,4.41,2008,4.7,25700
Toyota,4.24,2008,4.7,17200
Audi,4.33,2007,4.7,21300
Toyota,4.41,2004,4.7,25555
Toyota,4.32,2004,4.7,20900
Toyota,4.27,2004,4.7,18700
Toyota,4.26,2003,4.7,18400
Toyota,4.31,2003,4.7,20500
Toyota,4.39,2003,4.7,24500
Toyota,4.13,2002,4.7,13500
Toyota,4.2,2001,4.7,16000
Toyota,4.17,2000,4.7,14900
BMW,4.18,2010,4.8,15000
BMW,4.43,2009,4.8,26900
BMW,4.37,2008,4.8,23500
BMW,4.45,2008,4.8,28500
BMW,4.41,2008,4.8,25500
BMW,4.32,2008,4.8,20999
BMW,4.37,2008,4.8,23500
BMW,4.43,2008,4.8,26999
BMW,4.41,2008,4.8,26000
BMW,4.34,2007,4.8,22000
BMW,4.38,2007,4.8,23900
BMW,4.39,2007,4.8,24500
BMW,4.21,2007,4.8,16400
BMW,4.41,2007,4.8,25500
BMW,4.39,2007,4.8,24500
BMW,4.33,2007,4.8,21600
BMW,4.36,2007,4.8,22700
BMW,4.31,2006,4.8,20500
BMW,4.3,2006,4.8,19999
BMW,4.26,2005,4.8,18100
BMW,5.11,2016,5,129222
Renault,4.85,2015,5,69990
Audi,5,2013,5,99999
Audi,5.48,2012,5,300000
BMW,4.54,2011,5,34600
BMW,4.11,2008,5,13000
Audi,4.53,2008,5,33900
BMW,4.53,2008,5,34000
Audi,4.67,2008,5,46500
Audi,4.47,2008,5,29500
BMW,4.57,2008,5,37000
BMW,4.69,2007,5,49000
Audi,4.36,2007,5,22700
BMW,4.43,2007,5,26900
Audi,4.28,2007,5,19200
Audi,4.2,2007,5,15900
Audi,4.6,2006,5,40000
Audi,4.55,2005,5,35500
BMW,4.45,2005,5,28000
BMW,4.43,2005,5,27000
Renault,4.23,2005,5,16800
Renault,4.02,2004,5,10500
Audi,4.06,2004,5,11400
Audi,4.16,2004,5,14500
Audi,4.18,2004,5,15000
Audi,4.07,2004,5,11700
Audi,4.56,2004,5,35900
Audi,4.02,2004,5,10500
Audi,4.08,2004,5,12000
Audi,4.16,2004,5,14500
Audi,4.31,2003,5,20500
Audi,4.11,2003,5,13000
Audi,4.47,2003,5,29500
Audi,4.12,2003,5,13300
Audi,4.14,2002,5,13900
Audi,4.59,2002,5,39000
Audi,4.1,2002,5,12500
Audi,4.3,2002,5,20000
Audi,4.13,2001,5,13500
Audi,4.04,2001,5,10900
Audi,4.39,2000,5,24500
Audi,3.94,2000,5,8800
Audi,3.95,1999,5,8900
Audi,4.27,1998,5,18800
Audi,3.94,1997,5,8700
Audi,3.88,1997,5,7650
Audi,4.09,1997,5,12300
Audi,3.89,1996,5,7700
Audi,3.92,1996,5,8400
Renault,3.78,1995,5,6000
BMW,3.45,1988,5,2850
Audi,4.99,2012,5.2,98000
Audi,4.98,2010,5.2,95000
Audi,4.35,2008,5.2,22500
Audi,5.15,2013,5.46,140000
Audi,4.44,2009,5.46,27300
Audi,5.25,2016,5.5,177000
Audi,5.25,2016,5.5,177777
Audi,5.3,2016,5.5,199999
Audi,5.3,2016,5.5,199999
Audi,5.3,2016,5.5,199999
Audi,5.3,2016,5.5,199999
Audi,5.29,2016,5.5,195000
Audi,5.4,2016,5.5,249999
Audi,5.4,2016,5.5,250000
Audi,5.02,2015,5.5,104000
Audi,4.93,2014,5.5,85000
Audi,5.14,2014,5.5,137000
Audi,5.34,2013,5.5,219900
Audi,4.61,2011,5.5,40500
Audi,4.6,2011,5.5,39900
Audi,4.63,2011,5.5,42500
Audi,4.67,2011,5.5,46700
Audi,4.63,2011,5.5,42500
Audi,4.64,2010,5.5,44000
Audi,4.61,2010,5.5,40500
Audi,4.59,2010,5.5,38700
Audi,4.6,2010,5.5,39900
Audi,4.6,2010,5.5,39900
Audi,4.64,2009,5.5,44000
Audi,4.8,2009,5.5,63000
Audi,4.57,2009,5.5,37500
Audi,4.85,2009,5.5,70500
Audi,4.4,2009,5.5,24900
Audi,4.73,2008,5.5,53500
Audi,4.4,2008,5.5,24990
Audi,4.54,2008,5.5,34999
Audi,4.74,2008,5.5,55000
Audi,4.74,2008,5.5,55000
Audi,4.36,2008,5.5,22900
Audi,4.47,2008,5.5,29500
Audi,4.54,2008,5.5,35000
Audi,4.78,2008,5.5,60000
Audi,4.43,2008,5.5,26900
Audi,4.37,2008,5.5,23500
Audi,4.48,2007,5.5,29900
Audi,4.45,2007,5.5,28500
Audi,4.45,2007,5.5,28500
Audi,4.53,2007,5.5,33900
Audi,4.4,2007,5.5,25000
Audi,4.27,2007,5.5,18500
Audi,4.43,2007,5.5,26800
Audi,4.39,2007,5.5,24500
Audi,4.38,2007,5.5,23900
Audi,4.27,2006,5.5,18700
Audi,4.39,2006,5.5,24750
Audi,4.31,2006,5.5,20500
Audi,4.31,2006,5.5,20500
Audi,4.39,2005,5.5,24500
Audi,4.48,2003,5.5,30000
Audi,4.48,2002,5.5,30500
Toyota,4.59,2014,5.7,38500
Toyota,4.52,2013,5.7,32950
Toyota,4.53,2013,5.7,33950
Toyota,4.58,2009,5.7,37700
Toyota,4.58,2009,5.7,38300
Toyota,4.57,2008,5.7,37500
Toyota,4.4,2007,5.7,25000
Audi,5.47,2011,6,295000
Audi,5.47,2011,6,295000
Audi,5.48,2011,6,300000
Audi,4.84,2010,6,69900
Audi,4.84,2010,6,69900
Audi,4.74,2009,6,55000
Audi,4.85,2008,6,70000
BMW,4.3,2008,6,20000
BMW,4.29,2004,6,19500
Audi,4.05,2004,6,11200
Audi,4.05,2004,6,11200
Audi,4.08,2004,6,12000
Audi,4.54,2001,6,35000
Audi,3.98,1997,6,9500
Audi,4.62,2011,6.2,41900
Audi,4.6,2008,6.2,39900
Audi,4.33,2008,6.2,21500
Audi,5.35,2016,6.3,222000
Audi,5.34,2013,6.3,219900
Audi,4.87,2013,6.3,73500
Audi,4.84,2012,6.3,68500
